"id" "state" "IV" "selfesteem"
"582" 582 12 4.73702400021424 1.27677324540905
"583" 583 12 2.95752989966534 2.53398079912025
"584" 584 12 2.57081292694645 2.53665648770318
"585" 585 12 3.51871961282904 3.16266983571748
"586" 586 12 5.04360630429103 0.997054771453644
"587" 587 12 2.89916749260064 3.50865491753135
"588" 588 12 2.65397065954062 2.27356049910152
"589" 589 12 2.83825263669431 2.59574443658665
"590" 590 12 3.12740894723828 2.5782020800064
"591" 591 12 2.37629528424196 2.8827903606476
"592" 592 12 3.97455727580422 3.46969401527357
"593" 593 12 4.35088083013206 1.60053610125818
"594" 594 12 3.30128045290697 1.61845409349336
"595" 595 12 2.86404437223768 2.83558164227307
"596" 596 12 4.35794217084234 2.69357505669532
"597" 597 12 3.95100123816201 2.50023081987392
"598" 598 12 4.43968529763354 1.38236420434476
"599" 599 12 4.26331580009351 1.58744063807579
"600" 600 12 3.50759057971833 0.00929326147324794
"601" 601 13 2.95880531662864 1.39642115424312
"602" 602 13 4.45152082829649 2.73584658975095
"603" 603 13 3.44727218112223 1.94085263354379
"604" 604 13 3.9297294604333 3.53686369297856
"605" 605 13 7.30792953432786 -0.586494356383636
"606" 606 13 4.90988739485903 3.31770590215822
"607" 607 13 4.16047307358235 4.59773549554838
"608" 608 13 4.56048148355486 4.36149173691514
"609" 609 13 3.27628817275925 4.24111895607375
"610" 610 13 4.53792772855173 4.25754107535281
"611" 611 13 3.70107441045259 3.44154415084107
"612" 612 13 4.2563934383443 4.173497357772
"613" 613 13 2.86931806453741 3.56872720301922
"614" 614 13 3.38575887285287 3.39522089109208
"615" 615 13 4.14574528114493 2.54475725458715
"616" 616 13 5.13629670948541 2.39755314686365
"617" 617 13 3.9374657554589 2.28995559016436
"618" 618 13 4.23632453551815 3.59224270220767
"619" 619 13 5.53267736056493 1.30396448404143
"620" 620 13 5.17315860216429 2.79394517963149
"621" 621 13 3.05041295411125 1.18546306306486
"622" 622 13 3.531595878908 3.66153612441358
"623" 623 13 4.29756062724939 4.07920223091139
"624" 624 13 3.72318167259698 2.11366948584708
"625" 625 13 5.59155758210718 2.86141872437404
"626" 626 13 3.39815201044933 1.88065479387604
"627" 627 13 4.45651518378875 3.14883821003982
"628" 628 13 3.38634512531403 2.23749619774039
"629" 629 13 4.55060573477414 1.12852687451952
"630" 630 13 4.79342184728037 2.41242263100676
"631" 631 13 3.61478215044598 2.59364365206833
"632" 632 13 2.97120214296192 3.76372545784964
"633" 633 13 2.02790890925557 1.36079136683453
"634" 634 13 5.07088274289721 1.78208418155377
"635" 635 13 3.23190717176165 1.90863372554224
"636" 636 13 4.79268726432148 4.37394366360217
"637" 637 13 4.44801976109306 4.12033110733923
"638" 638 13 5.03583972123027 2.36225365704004
"639" 639 13 3.32468964316997 3.17024977324911
"640" 640 13 5.84881362113987 1.31224164308094
"641" 641 13 4.62859587469318 1.81493672555117
"642" 642 13 4.31263338331585 3.89291769326142
"643" 643 13 5.33016837176026 1.25698016026261
"644" 644 13 2.17045319043309 2.0948782441675
"645" 645 13 5.44664443113747 3.92635705784199
"646" 646 13 4.05244653740531 3.26951058082968
"647" 647 13 4.32805172855161 1.99813053964773
"648" 648 13 4.15051864385571 1.16412953910833
"649" 649 13 2.80370570990577 1.6210028418796
"650" 650 13 3.14667547702897 4.47204120772068
"651" 651 14 3.92183619265556 1.31353309435605
"652" 652 14 7.4348609849269 0.499411503790774
"653" 653 14 3.68544044420251 2.56470488050445
"654" 654 14 5.73270212266519 2.13076866357987
"655" 655 14 4.54464621407166 2.5482092849999
"656" 656 14 7.74249795423101 -0.060555175719847
"657" 657 14 4.63473264027532 2.66530072962333
"658" 658 14 5.53385778481705 3.81609699453498
"659" 659 14 3.96052646475148 1.98353336348344
"660" 660 14 6.23370417466836 2.60534587800619
"661" 661 14 5.88376616044276 2.9570603514294
"662" 662 14 4.25137506380256 3.05821359650023
"663" 663 14 6.04438340290842 2.29085288309699
"664" 664 14 4.18793524246916 4.84974544409544
"665" 665 14 4.66721006062672 3.03682939939797
"666" 666 14 6.78525492141592 2.60815993255949
"667" 667 14 5.34015220534782 3.85819707586937
"668" 668 14 5.04178708046324 5.10022158980932
"669" 669 14 3.81557326751923 2.69796357476078
"670" 670 14 6.08973951274425 1.55365063624108
"671" 671 14 4.36354907461982 2.53610092412525
"672" 672 14 4.5794507205308 3.57090691501028
"673" 673 14 3.41367394513252 1.59345530589364
"674" 674 14 4.17629120411257 3.56465138852866
"675" 675 14 6.51107813153333 1.9914965310563
"676" 676 14 4.98604506693202 1.86043986287739
"677" 677 14 4.24755175739493 2.87855027873186
"678" 678 14 5.21486802715831 1.89866421743649
"679" 679 14 4.77861807504125 2.52711695273065
"680" 680 14 5.39668327754672 3.92254022004146
"681" 681 14 5.09108659755096 4.44557770888422
"682" 682 14 4.25678046276669 3.94697963127744
"683" 683 14 3.9828628310995 4.41656872003594
"684" 684 14 4.58454358006765 3.63204734545773
"685" 685 14 4.94662460615082 1.98848191555648
"686" 686 14 4.41748647483069 2.21960781656069
"687" 687 14 4.82164273290947 3.77755603233254
"688" 688 14 4.69033758834844 4.04364801924254
"689" 689 14 4.57780988964006 1.44150205720687
"690" 690 14 5.8120035857782 1.14397710506233
"691" 691 14 5.02814042067033 3.74919843277453
"692" 692 14 4.04450691194589 2.94472054926452
"693" 693 14 4.74525863741237 1.93156848864522
"694" 694 14 4.44758336226633 4.28122803053161
"695" 695 14 5.41083520310826 5.47128611664458
"696" 696 14 3.86222349629888 2.77418969823333
"697" 697 14 4.33974487721103 4.13801619609264
"698" 698 14 5.87225337980517 1.20435252181539
"699" 699 14 3.92299586750973 2.68528808918285
"700" 700 14 5.01935011658174 1.79283179627238
"701" 701 15 4.13622308029371 1.97268656239935
"702" 702 15 3.7064813365508 2.75035848122174
"703" 703 15 3.32328982871752 2.77736611674663
"704" 704 15 3.43922563555556 2.86639395417474
"705" 705 15 4.32901879991634 1.99044334682208
"706" 706 15 3.88631565617632 4.49935061858282
"707" 707 15 3.06381327834541 4.10949739943834
"708" 708 15 1.87281025263849 0.377878152479569
"709" 709 15 4.69883641879224 2.81685930672265
"710" 710 15 3.45500513584257 1.68651633033458
"711" 711 15 2.86802925024111 1.14941328702516
"712" 712 15 4.63982835568224 2.86526099778274
"713" 713 15 4.49262255972239 4.85051001560264
"714" 714 15 4.16604089722362 3.51961497532479
"715" 715 15 5.81231974107264 0.447046088690525
"716" 716 15 3.86141332487105 3.53045369292584
"717" 717 15 4.51809763694729 4.05177397307529
"718" 718 15 4.52696738398003 2.0940830764562
"719" 719 15 3.19530999046737 2.2449561735508
"720" 720 15 4.02438909983912 3.44814954372839
"721" 721 15 5.03677365683184 1.68679404721283
"722" 722 15 3.66545253274481 2.98296104932517
"723" 723 15 3.05814520883336 2.35646116616839
"724" 724 15 3.424284848232 2.96655783287454
"725" 725 15 4.26307511171736 3.25627803087702
"726" 726 15 4.03981198865908 3.79602070315762
"727" 727 15 5.02814902464314 2.21648452933385
"728" 728 15 4.97826098264263 3.31540467924779
"729" 729 15 3.98522189192955 2.46498392111084
"730" 730 15 4.80592204905216 3.56536783719372
"731" 731 15 4.09716320281603 5.0991253803639
"732" 732 15 5.18544615260585 2.68088238272098
"733" 733 15 2.90133815769217 2.53871618248699
"734" 734 15 4.03238186182148 2.50319632203362
"735" 735 15 3.57476934683108 3.54208342794816
"736" 736 15 3.59817226716958 2.04315779911151
"737" 737 15 3.70420207696052 3.5285585325637
"738" 738 15 3.68465840644706 2.49053570329535
"739" 739 15 2.87622600807588 2.16023559616693
"740" 740 15 3.87696225199199 2.36427899010857
"741" 741 15 4.69666923257702 3.24461582133176
"742" 742 15 2.91821134388353 3.61988413016387
"743" 743 15 5.3331357467491 2.92610623405876
"744" 744 15 5.62409345991852 1.77786573851463
"745" 745 15 4.66797732414755 2.35886869809096
"746" 746 15 4.75739814082338 2.02741148737483
"747" 747 15 3.42139008355591 2.55097882674966
"748" 748 15 3.48041225934404 2.1105507198473
"749" 749 15 3.60682758863596 2.70420857374627
"750" 750 15 1.91068120745452 1.39467526057093
"751" 751 16 3.81005231196756 3.49481260693572
"752" 752 16 6.99925174860352 -0.18000555694414
"753" 753 16 3.94337002300076 3.31590232927962
"754" 754 16 5.81239541504202 2.48924326095976
"755" 755 16 3.22847683276257 1.24196881168498
"756" 756 16 4.91611756870712 4.28646808346914
"757" 757 16 2.54737132110431 1.66249551154042
"758" 758 16 5.90767141623841 2.38764500554983
"759" 759 16 4.12797062308572 4.39525965610038
"760" 760 16 6.70045902579952 2.73632447599149
"761" 761 16 6.32042884486644 1.20238310066894
"762" 762 16 4.48131726160782 2.35260401530796
"763" 763 16 3.98720077252824 5.20968871579004
"764" 764 16 5.04072368087924 3.57805313287913
"765" 765 16 3.64482100329908 2.95003631993256
"766" 766 16 5.13665344517941 3.09027385147473
"767" 767 16 5.98229414696134 3.89747418658854
"768" 768 16 3.30121083319599 2.41421785937225
"769" 769 16 5.04953190656383 4.04658466157569
"770" 770 16 6.14613039003963 1.62892726280957
"771" 771 16 3.90636963742582 3.3449858893925
"772" 772 16 3.82562479224379 3.22481824725383
"773" 773 16 5.13644457933458 2.66343917318163
"774" 774 16 4.67122342995482 1.22720675965314
"775" 775 16 4.37600004014835 0.763570092228509
"776" 776 16 5.82000905471316 3.67936826808746
"777" 777 16 4.79855720062493 2.56777394484978
"778" 778 16 6.07188963047411 0.258196906812717
"779" 779 16 4.22112041697106 1.7866754306355
"780" 780 16 4.14057687840728 4.02528314717565
"781" 781 16 4.12130994813087 3.73419271699567
"782" 782 16 4.77175203641493 3.42245270807768
"783" 783 16 3.49999793637733 2.36250050265461
"784" 784 16 3.87593502933149 3.99289927224578
"785" 785 16 4.78089744179768 3.39247225010726
"786" 786 16 6.91418508466394 2.11899753106995
"787" 787 16 4.35905788413516 3.79392745663241
"788" 788 16 3.80759635066756 3.04561651061096
"789" 789 16 6.00969995991952 -0.249852464565257
"790" 790 16 4.33421048841625 1.78996084812982
"791" 791 16 5.7084229769747 3.7439557218717
"792" 792 16 4.01629119852775 5.68292510051863
"793" 793 16 5.40481426515185 2.36448669729954
"794" 794 16 3.24147513025096 0.750548253384454
"795" 795 16 3.92529351473335 3.00570335807513
"796" 796 16 3.25301431647364 2.65237363867814
"797" 797 16 4.85584022091666 1.7309706385497
"798" 798 16 5.52666161036714 2.01686169090662
"799" 799 16 6.15717544660475 3.39526151793373
"800" 800 16 4.72633813367361 1.74973620337972
"801" 801 17 4.79682242736127 2.42039675572871
"802" 802 17 5.32787720393349 3.52342333372779
"803" 803 17 3.40434894291166 1.88088189965054
"804" 804 17 3.06308467082932 2.59764944390363
"805" 805 17 6.08196695618434 0.308364671852022
"806" 806 17 3.5758272919022 2.57679927227508
"807" 807 17 5.80527150480603 3.7271310665357
"808" 808 17 4.98985345029394 3.08057744193365
"809" 809 17 5.52620366991681 1.38055724871028
"810" 810 17 2.96442836509906 1.68215471657191
"811" 811 17 4.84634347208851 4.97551078030709
"812" 812 17 3.23244501235835 3.44126152474795
"813" 813 17 4.87655705675929 3.6512564209396
"814" 814 17 3.32251539109014 2.22784442742026
"815" 815 17 5.17738536369023 1.95859176150068
"816" 816 17 7.39661250893902 -2.71627472312766
"817" 817 17 5.89171901775497 1.00881419598701
"818" 818 17 5.22654111903223 4.34144486358472
"819" 819 17 2.93029014779377 3.54521936341913
"820" 820 17 3.28261407763269 3.3290734412378
"821" 821 17 5.83700728436216 1.78489753557994
"822" 822 17 5.74249382641148 1.36820782860947
"823" 823 17 6.38187105355617 -0.348055613775467
"824" 824 17 3.62998961732372 1.70384078777679
"825" 825 17 3.06158785410164 0.175326287003904
"826" 826 17 2.40790125383304 1.06747057974356
"827" 827 17 3.86877216894209 4.51145322868461
"828" 828 17 7.5952312846396 -1.9412769944747
"829" 829 17 3.53014243518096 2.11782386017844
"830" 830 17 4.83900700772725 0.848399443554348
"831" 831 17 3.15091246324769 2.65863315290651
"832" 832 17 6.25361221499216 0.381152139281795
"833" 833 17 5.19434941696571 4.40913993254333
"834" 834 17 3.10416958691845 0.99844377217742
"835" 835 17 5.09232228365347 3.88819609566917
"836" 836 17 3.41407357106485 2.12219235744919
"837" 837 17 3.07451930294696 2.65329048951262
"838" 838 17 4.00486899894461 2.6104250892196
"839" 839 17 4.90672252200667 4.65627389924477
"840" 840 17 3.79004698691007 2.24560927619161
"841" 841 17 4.65504364457046 3.97251768382766
"842" 842 17 3.8652556048714 2.96357123108795
"843" 843 17 3.47635338775587 4.43534004459218
"844" 844 17 4.08169286168365 2.81774197285289
"845" 845 17 4.45778186636645 3.3002262686248
"846" 846 17 4.96251011150827 2.54310011801804
"847" 847 17 4.80633123866278 3.11532030944114
"848" 848 17 4.90992822652207 2.4035204913036
"849" 849 17 4.02149972242504 4.99517140986146
"850" 850 17 5.41299835176729 3.03870014753518
"851" 851 18 2.05089716463809 2.29154570142159
"852" 852 18 2.98492735097039 2.06599772657275
"853" 853 18 3.75006471575644 2.3594266858191
"854" 854 18 5.18991250535032 2.79360133910437
"855" 855 18 3.73893483084091 3.66456134680745
"856" 856 18 3.11181578827094 1.0171320024218
"857" 857 18 5.17002435088546 1.85626458002052
"858" 858 18 5.60153788504955 2.09861835881687
"859" 859 18 6.67652545273084 -0.0974221509295702
"860" 860 18 4.82152704152309 3.55398897711207
"861" 861 18 2.4815218210259 0.526380283799421
"862" 862 18 3.83552199382474 2.46538611126184
"863" 863 18 4.9571817040522 1.33422530126983
"864" 864 18 4.02508148545683 2.1808267588592
"865" 865 18 4.30815482294306 2.84985612406926
"866" 866 18 5.20114188240574 2.70506815760524
"867" 867 18 5.60731057839155 2.76656202574789
"868" 868 18 3.67981996830055 3.02269686639127
"869" 869 18 5.77654471751488 1.77813073552148
"870" 870 18 3.8648948241392 2.81346747614226
"871" 871 18 4.13311703349839 2.37525486900791
"872" 872 18 3.68455175152133 1.68074422495525
"873" 873 18 3.51304912623613 2.19995553223152
"874" 874 18 3.81465959101015 3.54999495474113
"875" 875 18 3.88193568466045 4.80774477903756
"876" 876 18 5.26587531908272 1.10167728126168
"877" 877 18 4.11635403241692 2.22512412348185
"878" 878 18 4.65189395253309 3.33190555044816
"879" 879 18 5.65632737837875 3.751480767742
"880" 880 18 4.30888007919284 4.09310125344105
"881" 881 18 3.43779838136762 3.46638865342617
"882" 882 18 3.69549129537541 3.45035571884825
"883" 883 18 5.4277007330428 2.9185783382639
"884" 884 18 5.47469998570403 -0.218682751865936
"885" 885 18 6.5637634600272 -0.634028611228055
"886" 886 18 4.47921894136391 3.3666754289553
"887" 887 18 4.60429227556088 3.02205747461115
"888" 888 18 4.47166316354441 2.7303368705238
"889" 889 18 3.89761698948985 3.51544539151182
"890" 890 18 5.14024850400384 2.44445669140405
"891" 891 18 4.01155716773691 2.55208916661769
"892" 892 18 4.20072840168732 2.51204503282736
"893" 893 18 5.09188873672155 2.99455587613104
"894" 894 18 4.64131697844017 2.12427791958147
"895" 895 18 3.9183009072359 1.90487518477468
"896" 896 18 3.85032130970523 2.39847575560936
"897" 897 18 1.93670917602418 -0.625485748162604
"898" 898 18 5.94971257387852 0.580746988610373
"899" 899 18 5.21838573209558 1.83216871584083
"900" 900 18 3.13138411721652 1.68322488719632
"901" 901 19 4.29924802690363 2.52987570880844
"902" 902 19 4.37692933814457 4.28265665830441
"903" 903 19 5.14867331956272 2.59344405976768
"904" 904 19 5.73458659596065 3.01307015021611
"905" 905 19 4.45593866563632 1.53395588916575
"906" 906 19 6.27732323038137 1.75686991302967
"907" 907 19 5.44168065431422 3.69720491792957
"908" 908 19 6.79398883849424 1.73471873177772
"909" 909 19 6.32122434030811 2.09196585938286
"910" 910 19 3.64861935275903 2.78410187158213
"911" 911 19 5.44285251108654 2.65453905455722
"912" 912 19 5.40072170119102 3.4658152476619
"913" 913 19 4.49695700563214 3.24720423547666
"914" 914 19 5.43510446840888 3.89601853261117
"915" 915 19 5.46017140631562 3.4929581045477
"916" 916 19 4.51587181709286 2.29169995231303
"917" 917 19 5.45089126349612 -0.190316270136123
"918" 918 19 4.47161190478515 2.40612612226031
"919" 919 19 3.85758039985685 2.47206853846672
"920" 920 19 6.03297538102351 3.02556932909181
"921" 921 19 3.60886931176385 2.07567045064718
"922" 922 19 3.76796541157529 1.91217333334249
"923" 923 19 4.50461907212187 2.76715337605316
"924" 924 19 5.70854935430614 3.0587305608627
"925" 925 19 2.87480865160103 0.941043650193302
"926" 926 19 3.71349810873221 2.40080282745531
"927" 927 19 4.94513896807724 4.52406819004924
"928" 928 19 3.26877788556367 0.739798609576081
"929" 929 19 5.53850076227489 2.16578626349811
"930" 930 19 5.66403725457247 0.927987648566634
"931" 931 19 4.57858739786428 3.38006613136322
"932" 932 19 3.66665854787833 2.12148420985442
"933" 933 19 1.93820109022685 -0.350603034373489
"934" 934 19 4.13263021706972 3.15826317697934
"935" 935 19 3.73627818247252 3.14330884813003
"936" 936 19 4.07911583794705 1.84856326257986
"937" 937 19 4.0323312414377 3.30788710992271
"938" 938 19 5.88655483398792 3.08216478573641
"939" 939 19 4.58711832413198 3.32882076945369
"940" 940 19 5.98575415149483 2.30416153192783
"941" 941 19 5.01368823296338 1.2423034176206
"942" 942 19 5.94240428003209 4.53868977501417
"943" 943 19 6.04755205182011 2.9596564742942
"944" 944 19 6.03684119091998 2.17594625619697
"945" 945 19 3.60709193960494 1.98096510472914
"946" 946 19 5.60480726086049 2.42894970941058
"947" 947 19 4.61657901691872 3.2468356948042
"948" 948 19 4.85473127550698 1.98993463801389
"949" 949 19 3.87607216625178 2.24196024343688
"950" 950 19 4.95301661492834 3.59532743619199
"951" 951 20 2.80955615501226 2.19654298208063
"952" 952 20 4.92023365019766 1.26237608984013
"953" 953 20 3.2757648801546 3.06565097339581
"954" 954 20 4.14776695856829 3.17781545723344
"955" 955 20 2.04338898891834 1.83602088062081
"956" 956 20 3.7501148433762 3.07621277123285
"957" 957 20 3.18196595984669 4.49076198777239
"958" 958 20 3.99722140984898 1.63322404984965
"959" 959 20 3.70520061615007 3.86922343511851
"960" 960 20 4.38679329262378 3.25553765267811
"961" 961 20 4.38396033567011 2.98612648201236
"962" 962 20 3.83408817771806 3.10417105567811
"963" 963 20 3.64566874021839 1.38895462073986
"964" 964 20 3.39132284374166 3.0739019943828
"965" 965 20 1.64036735120033 -0.604262152720257
"966" 966 20 2.21158066437976 1.82142859840127
"967" 967 20 4.2525454532306 4.44043017801063
"968" 968 20 5.25719319292449 0.85891750829262
"969" 969 20 6.22228772576665 0.984995453288676
"970" 970 20 2.322293904506 3.98301181198228
"971" 971 20 3.8340224503234 2.13899582300113
"972" 972 20 5.08320992450385 1.70621076886609
"973" 973 20 3.9261300708711 2.02797434470382
"974" 974 20 4.17225850566932 3.54135271099004
"975" 975 20 4.84324640070971 1.17195900156921
"976" 976 20 4.05751294928993 1.50306628529116
"977" 977 20 4.81752003002788 1.08601354367433
"978" 978 20 4.30317348240695 1.54599601150838
"979" 979 20 4.01075542287482 0.941971227659696
"980" 980 20 4.52835180605435 3.02702364446175
"981" 981 20 4.38128670254194 1.28797380188895
"982" 982 20 2.69395489308924 1.73684395263072
"983" 983 20 3.62413732800011 3.0099729255567
"984" 984 20 2.63733232429876 2.70602940560631
"985" 985 20 3.21258883213292 5.36308102956638
"986" 986 20 5.5505905845331 0.747733773411793
"987" 987 20 4.25814354793696 3.17879749671858
"988" 988 20 3.01572978725819 2.27797792826873
"989" 989 20 3.47472294648195 3.28373252653211
"990" 990 20 3.5685465557716 3.73525661433305
"991" 991 20 3.50011410472863 3.24806523085614
"992" 992 20 3.87235946034867 2.4758624803093
"993" 993 20 6.45354127616387 -2.12281556127676
"994" 994 20 3.05996806210859 4.22539072912214
"995" 995 20 1.2887624470893 0.57346896032085
"996" 996 20 3.05603082367067 2.95782185713523
"997" 997 20 3.54356984069615 3.84726028421748
"998" 998 20 4.14826925219278 2.92834599985111
"999" 999 20 4.8128734666678 1.34747131997561
"1000" 1000 20 4.62634189092946 1.91264344011819
"1001" 1001 21 5.83242690222655 1.55732943567573
"1002" 1002 21 4.29069188604243 1.9753454665402
"1003" 1003 21 3.87968438960416 3.72801233799823
"1004" 1004 21 3.41981523432354 0.193657344751094
"1005" 1005 21 4.64508483546106 2.6895818341218
"1006" 1006 21 4.64173464359827 2.68194608382061
"1007" 1007 21 4.92891671612677 4.93022244211532
"1008" 1008 21 5.91109031472434 1.25397886419895
"1009" 1009 21 4.08821375834611 3.18842622620734
"1010" 1010 21 3.96650571986958 2.50630126273391
"1011" 1011 21 3.17434057114057 0.933442527438733
"1012" 1012 21 5.32988154713037 1.86185503096025
"1013" 1013 21 4.86114143561831 1.7924146125816
"1014" 1014 21 3.41000989175307 1.60191809457179
"1015" 1015 21 7.32500394245272 -2.5219358819609
"1016" 1016 21 3.0307517378272 1.64035698763122
"1017" 1017 21 4.24298328823535 1.87461896450016
"1018" 1018 21 4.55316287649902 2.17449514851027
"1019" 1019 21 2.83819223629132 2.76318640390379
"1020" 1020 21 3.74200953339766 1.15262250485887
"1021" 1021 21 4.73877266676675 4.70177247683658
"1022" 1022 21 3.90353683747297 2.98663316147003
"1023" 1023 21 5.262468839755 3.35594152842921
"1024" 1024 21 4.11494643374612 3.02592111025253
"1025" 1025 21 2.46423233799611 -0.274437362479511
"1026" 1026 21 3.75166597711361 1.59564747953013
"1027" 1027 21 4.321028948315 1.96051691015204
"1028" 1028 21 5.06449428856569 3.23328870656408
"1029" 1029 21 2.61297775487208 3.20267838193244
"1030" 1030 21 3.16607848431134 0.891666665424035
"1031" 1031 21 2.78761472729624 2.13030215850426
"1032" 1032 21 1.91328341395912 -0.182098925803319
"1033" 1033 21 6.12599625702288 -1.69626464622748
"1034" 1034 21 4.77952633792216 3.98164052614425
"1035" 1035 21 3.66595874995176 2.94510104889233
"1036" 1036 21 2.66475682935527 1.55036734579406
"1037" 1037 21 4.49298455489089 2.80573005858509
"1038" 1038 21 6.09290038004642 0.275432723312151
"1039" 1039 21 5.83279595751864 2.15363669176888
"1040" 1040 21 4.6285938913052 2.45947608109962
"1041" 1041 21 3.44636003792203 2.93163237426944
"1042" 1042 21 2.54872707215264 -1.32068662956969
"1043" 1043 21 4.27921556365303 3.19517581498534
"1044" 1044 21 5.58065500028338 2.27706834117066
"1045" 1045 21 4.3024684448719 4.2989436223345
"1046" 1046 21 3.76742314626593 1.18407082698451
"1047" 1047 21 4.82252082082787 3.8529156560562
"1048" 1048 21 2.16359496316101 2.28999138123408
"1049" 1049 21 3.96940602489046 1.04719697089058
"1050" 1050 21 3.48809974241304 2.75667351560725
"1051" 1051 22 3.83745096478431 2.06839024341879
"1052" 1052 22 6.30708818480661 0.472719883819038
"1053" 1053 22 4.35252960738276 1.84617281502574
"1054" 1054 22 4.33307743572951 2.58790683262282
"1055" 1055 22 3.09916110474193 2.46370813380737
"1056" 1056 22 4.18396063826513 2.86548900185701
"1057" 1057 22 4.09644043568645 3.12237147190102
"1058" 1058 22 3.8156716626519 2.37447139808379
"1059" 1059 22 3.78884334730713 3.15219408575488
"1060" 1060 22 3.35157783674036 3.5273706264973
"1061" 1061 22 2.65997031008591 2.52199888168442
"1062" 1062 22 4.20610295818453 4.07396392495486
"1063" 1063 22 4.21161632844412 2.39265848141131
"1064" 1064 22 3.24553409162405 2.12815423170896
"1065" 1065 22 4.65193497923281 3.85738092781113
"1066" 1066 22 2.59561991009148 1.15624605904331
"1067" 1067 22 4.13133873545379 5.67939073846902
"1068" 1068 22 5.64872800951281 3.06964343614566
"1069" 1069 22 4.20985218816292 1.76557808339479
"1070" 1070 22 3.31965624795995 1.20646361717035
"1071" 1071 22 3.28529448526772 3.07428387200592
"1072" 1072 22 3.94004542192318 2.52312694009576
"1073" 1073 22 4.90327435512511 2.40829683683762
"1074" 1074 22 4.01413720371211 1.48398559432641
"1075" 1075 22 4.29822415646926 2.38778010137286
"1076" 1076 22 4.40185996267603 5.4928289205757
"1077" 1077 22 3.05088405855508 2.67054611580184
"1078" 1078 22 2.83990205694998 4.35368248294044
"1079" 1079 22 2.86781011794176 1.27026073779823
"1080" 1080 22 5.04284355361244 0.886173646837838
"1081" 1081 22 4.55387978740203 2.33732964694649
"1082" 1082 22 3.96353324699094 3.41566577856857
"1083" 1083 22 3.47886210671032 3.83952322599013
"1084" 1084 22 5.87528290297987 2.92231654058613
"1085" 1085 22 4.94351930753036 4.79074872093224
"1086" 1086 22 3.32466051056262 2.35905814756457
"1087" 1087 22 3.02238100976711 2.46597693025876
"1088" 1088 22 4.72585758492726 1.39776677925639
"1089" 1089 22 3.76708446350625 2.05671832213004
"1090" 1090 22 5.72982361650964 0.425775059145167
"1091" 1091 22 3.04067717151247 4.27901432336981
"1092" 1092 22 4.99197549946878 2.60307053554956
"1093" 1093 22 2.71350605965882 3.04517450135559
"1094" 1094 22 3.5769223143699 2.43656010648253
"1095" 1095 22 5.11213353796191 1.17891668588223
"1096" 1096 22 6.02687537678632 -0.260445395335212
"1097" 1097 22 5.2115203097168 1.86754393504094
"1098" 1098 22 3.84393019732248 3.93553642892305
"1099" 1099 22 3.02919008659509 1.98066244404004
"1100" 1100 22 4.89671248561234 3.19634757977273
"1101" 1101 23 4.39376061081782 4.07420718778782
"1102" 1102 23 4.02645712178697 3.58895189271166
"1103" 1103 23 4.68673445925646 2.14128263404233
"1104" 1104 23 4.33217940289398 2.21737718221741
"1105" 1105 23 5.17079162041787 1.62445579724315
"1106" 1106 23 2.59281052400832 3.05873942103025
"1107" 1107 23 3.60306099131359 1.53149784061422
"1108" 1108 23 2.81352375186088 0.938665318715356
"1109" 1109 23 4.83234278891487 2.73530184399669
"1110" 1110 23 3.05433522128267 3.23717569698239
"1111" 1111 23 3.57610939197647 3.64138069370327
"1112" 1112 23 3.03999854045418 1.83660173727116
"1113" 1113 23 3.79196810918892 2.67381281793222
"1114" 1114 23 4.32918654873881 3.53354507689632
"1115" 1115 23 3.27743424553697 3.9777394651958
"1116" 1116 23 2.79341854896846 2.3957715337545
"1117" 1117 23 3.66878461153967 3.71816222993633
"1118" 1118 23 4.88705464021257 2.42716166644654
"1119" 1119 23 2.64367459901833 2.56460748691578
"1120" 1120 23 3.4704935270349 2.66155644680146
"1121" 1121 23 2.59530893778834 2.97714093680184
"1122" 1122 23 4.42820407000696 3.54082476710205
"1123" 1123 23 2.63517435773212 2.56889717642532
"1124" 1124 23 4.03092282469134 1.19904704334595
"1125" 1125 23 3.16278107173855 2.33749398239224
"1126" 1126 23 3.78766566256924 2.5326791663121
"1127" 1127 23 5.77995710273873 0.754963012698707
"1128" 1128 23 2.98973125064346 3.92957026377176
"1129" 1129 23 3.27281867691728 5.04004004200828
"1130" 1130 23 2.39162548179975 2.79640189269636
"1131" 1131 23 4.58633714231355 4.50735206037887
"1132" 1132 23 3.91472887980161 2.54333128839572
"1133" 1133 23 4.72903042907893 3.59863604360303
"1134" 1134 23 5.09348094428453 0.997032168916182
"1135" 1135 23 3.9214104981235 2.59482532723402
"1136" 1136 23 4.63108058281217 2.28086669761377
"1137" 1137 23 1.32175918425245 1.51870974837177
"1138" 1138 23 3.72631584133254 3.35629225150571
"1139" 1139 23 6.16605624478573 0.236022644671324
"1140" 1140 23 4.00802555750599 1.39568166715879
"1141" 1141 23 2.97858207941874 1.62049976301636
"1142" 1142 23 4.10366854811224 3.28449492771331
"1143" 1143 23 3.99743940392635 2.9968685111476
"1144" 1144 23 4.28289503353678 3.84991525354299
"1145" 1145 23 3.74130431488411 3.9174840452664
"1146" 1146 23 4.41713195221002 2.77555703515785
"1147" 1147 23 3.71080217172977 3.11381292991445
"1148" 1148 23 3.85980317219738 1.94854465751572
"1149" 1149 23 2.85865039028819 1.80801466281325
"1150" 1150 23 2.58822357283653 0.899430291903226
